sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","api_et","search_et","api_lt","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_search_et","__mv_api_lt","__mv_search_lt"
"admin__admin_ZW1haWxfZGF0YQ__search11_1559313019.1339","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER milter_action is ""*"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559313019.950179",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559313020,1,search11,326558,completed,"0.883",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559313019.1340","search index=""maildata"" sourcetype=""email_log""","Jonathons-MacBook-Air.local","1559313019.972026",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559313020,205781,base1,326558,canceled,"20.957",,,"1559313019.000000000","1559313019.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search1_1559313022.1342","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER stat is ""*Sent"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559313022.988735",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559313023,1,search1,326558,completed,"0.667",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search2_1559313022.1344","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER milter_action is ""*"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559313023.001624",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559313023,1,search2,326558,completed,"0.644",,,,,,,,,,,,,,,,,,,,,
"1559313082.1366","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559313082.963593",0,"UI:Search",65013,1559313083,1,,326558,completed,"0.47200000000000003",,,,,,,,,,,,,,,,,,,,,
"1559313218.1368","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent BY  _time span=1h prestats=t","Jonathons-MacBook-Air.local","1559313218.348739",0,"UI:Search",25,1559313218,25,,326558,completed,"0.609",,,,,,,,,,,,,,,,,,,,,
"1559313280.1370","| tstats prestats=t count from datamodel=email_data.email_data where email_data.stat=Sent |timechart span=1h count","Jonathons-MacBook-Air.local","1559313280.230306",0,"UI:Search",22233,1559313280,0,,326558,completed,"0.595",,,,,,,,,,,,,,,,,,,,,
"1559313310.1372","| tstats prestats=t count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559313310.112819",0,"UI:Search",1,1559313310,1,,326558,completed,"0.369",,,,,,,,,,,,,,,,,,,,,
"1559313343.1373","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559313343.500484",0,"UI:Search",22233,1559313343,1,,326558,completed,"0.454",,,,,,,,,,,,,,,,,,,,,
"1559313361.1374","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent | timechart span=1h count","Jonathons-MacBook-Air.local","1559313361.356036",0,"UI:Search",22233,1559313361,0,,326558,completed,"0.352",,,,,,,,,,,,,,,,,,,,,
"1559313367.1375","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent | timechart span=1h","Jonathons-MacBook-Air.local","1559313367.415430",0,"UI:Search",0,1559313367,0,,0,failed,"0.012",,,,,,,,,,,,,,,,,,,,,
"1559313378.1376","| tstats values(_raw) from datamodel=email_data.email_data where email_data.stat=Sent | timechart span=1h","Jonathons-MacBook-Air.local","1559313378.418438",0,"UI:Search",0,1559313378,0,,0,failed,"0.005",,,,,,,,,,,,,,,,,,,,,
"1559313400.1377","| tstats values(email_data.stat) from datamodel=email_data.email_data where email_data.stat=Sent | timechart span=1h","Jonathons-MacBook-Air.local","1559313400.115794",0,"UI:Search",0,1559313400,0,,0,failed,"0.006",,,,,,,,,,,,,,,,,,,,,
"1559313403.1378","| tstats values(email_data.stat) from datamodel=email_data.email_data where email_data.stat=Sent | timechart span=1h count","Jonathons-MacBook-Air.local","1559313403.589206",0,"UI:Search",22233,1559313403,0,,326558,completed,"0.487",,,,,,,,,,,,,,,,,,,,,
"1559313409.1379","| tstats values from datamodel=email_data.email_data where email_data.stat=Sent | timechart span=1h count","Jonathons-MacBook-Air.local","1559313409.710359",0,"UI:Search",22233,1559313410,0,,326558,completed,"0.373",,,,,,,,,,,,,,,,,,,,,
"1559313415.1380","| tstats values from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559313415.828348",0,"UI:Search",22233,1559313415,0,,326558,completed,"0.362",,,,,,,,,,,,,,,,,,,,,
"1559313422.1381","| tstats  from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559313422.828027",0,"UI:Search",0,1559313422,0,,0,failed,"0.009000000000000001",,,,,,,,,,,,,,,,,,,,,
"1559313426.1382","| tstats  datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559313426.876565",0,"UI:Search",0,1559313427,0,,0,failed,"0.005",,,,,,,,,,,,,,,,,,,,,
"1559313479.1383","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent)","Jonathons-MacBook-Air.local","1559313479.101040",0,"UI:Search",22233,1559313479,1,,326558,completed,"0.429",,,,,,,,,,,,,,,,,,,,,
"1559313508.1384","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1d prestats=t","Jonathons-MacBook-Air.local","1559313508.796026",0,"UI:Search",2,1559313509,2,,326558,completed,"0.558",,,,,,,,,,,,,,,,,,,,,
"1559313516.1385","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t","Jonathons-MacBook-Air.local","1559313516.564500",0,"UI:Search",25,1559313516,25,,326558,completed,"0.538",,,,,,,,,,,,,,,,,,,,,
"1559313547.1386","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | timechart span=1h value","Jonathons-MacBook-Air.local","1559313547.847335",0,"UI:Search",0,1559313548,0,,0,failed,"0.008",,,,,,,,,,,,,,,,,,,,,
"1559313556.1387","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t","Jonathons-MacBook-Air.local","1559313556.221030",0,"UI:Search",25,1559313556,25,,326558,completed,"0.376",,,,,,,,,,,,,,,,,,,,,
"1559313588.1388","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table psrsvd_gc","Jonathons-MacBook-Air.local","1559313588.432200",0,"UI:Search",22233,1559313588,25,,326558,completed,"0.425",,,,,,,,,,,,,,,,,,,,,
"1559313613.1391","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | timechart values(psrsvd_gc) span=1h","Jonathons-MacBook-Air.local","1559313613.709046",0,"UI:Search",22233,1559313613,25,,326558,completed,"0.41000000000000003",,,,,,,,,,,,,,,,,,,,,
"1559313626.1396","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | timechart sum(psrsvd_gc) span=1h","Jonathons-MacBook-Air.local","1559313626.282353",0,"UI:Search",22233,1559313626,25,,326558,completed,"0.385",,,,,,,,,,,,,,,,,,,,,
"1559313636.1397","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | timechart sum(psrsvd_gc) as count span=1h","Jonathons-MacBook-Air.local","1559313636.040338",0,"UI:Search",22233,1559313636,25,,326558,completed,"0.306",,,,,,,,,,,,,,,,,,,,,
"1559313651.1398","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | rename psrsvd_gc as count timechart count span=1h","Jonathons-MacBook-Air.local","1559313651.200694",0,"UI:Search",0,1559313651,0,,0,failed,"0.026000000000000002",,,,,,,,,,,,,,,,,,,,,
"1559313663.1400","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | rename psrsvd_gc AS count timechart count span=1h","Jonathons-MacBook-Air.local","1559313663.943831",0,"UI:Search",0,1559313664,0,,0,failed,"0.007",,,,,,,,,,,,,,,,,,,,,
"1559313673.1401","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | rename psrsvd_gc AS count  |timechart count span=1h","Jonathons-MacBook-Air.local","1559313673.136395",0,"UI:Search",22233,1559313673,25,,326558,completed,"0.406",,,,,,,,,,,,,,,,,,,,,
"1559313688.1402","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |timechart count span=1h","Jonathons-MacBook-Air.local","1559313688.315563",0,"UI:Search",22233,1559313688,25,,326558,completed,"0.299",,,,,,,,,,,,,,,,,,,,,
"1559313701.1403","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  | sort - count | timechart count span=1h","Jonathons-MacBook-Air.local","1559313701.784839",0,"UI:Search",22233,1559313702,25,,326558,completed,"0.363",,,,,,,,,,,,,,,,,,,,,
"1559313720.1404","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559313720.974098",0,"UI:Search",22233,1559313721,25,,326558,completed,"0.40700000000000003",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search12_1559313829.1405","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559313829.610310",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559313830,1,search12,326558,completed,"1.283",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search13_1559313829.1406","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559313829.616747",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559313830,1,search13,326558,completed,"1.774",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search14_1559313829.1407","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559313829.621480",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559313830,25,search14,326558,completed,"1.366",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search15_1559313829.1408","search index=""maildata"" sourcetype=""email_log"" qid!=""NOQUEUE"" | stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559313829.641304",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559313830,5,search15,324693,completed,"50.111000000000004",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search21_1559313829.1410","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER stat is ""*Sent"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559313829.765947",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559313830,1,search21,326558,completed,"1.5350000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search22_1559313829.1412","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER milter_action is ""*"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559313829.824609",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559313830,1,search22,326558,completed,"1.651",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559313829.1413","search index=""maildata"" sourcetype=""email_log""","Jonathons-MacBook-Air.local","1559313829.837284",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559313830,205790,base1,326558,completed,"34.94",,,"1559313829.000000000","1559313829.000000000",,,,,,,,,,,,,,,,,
"1559314009.1458","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559314009.619636",0,"UI:Search",22233,1559314010,0,,326558,completed,"0.40700000000000003",,,,,,,,,,,,,,,,,,,,,
"1559314035.1460","search index=""maildata"" sourcetype=""email_log"" |  search stat=Sent | timechart span=1h avg(delay)","Jonathons-MacBook-Air.local","1559314035.299121",0,"UI:Search",22233,1559314035,2458,,22233,completed,"0.9520000000000001",,,"1559314035.000000000","1559314035.000000000",,,,,,,,,,,,,,,,,
"1559314113.1462","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559314113.669523",0,"UI:Search",22233,1559314114,25,,326558,completed,"0.459",,,,,,,,,,,,,,,,,,,,,
"1559314125.1463","| tstats avg(email_data.xdelay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559314125.387582",0,"UI:Search",22233,1559314125,25,,326558,completed,"0.651",,,,,,,,,,,,,,,,,,,,,
"1559314173.1464","search index=""maildata"" sourcetype=""email_log"" | head 1000 | fieldSummary","Jonathons-MacBook-Air.local","1559314173.860253",0,"UI:DataModel",1000,1559314174,50,,3001,canceled,"0.672",,,,,,,,,,,,,,,,,,,,,
"1559314198.1465","| tstats avg(email_data.xdelay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559314198.855765",0,"UI:Search",22233,1559314199,25,,22233,completed,"0.803",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search23_1559314261.1473","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559314261.652930",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559314262,1,search23,326558,completed,"1.295",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search24_1559314261.1474","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559314261.663193",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559314262,1,search24,326558,completed,"1.602",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search25_1559314261.1475","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559314261.675390",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559314262,25,search25,326558,completed,"1.229",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search26_1559314261.1476","search index=""maildata"" sourcetype=""email_log"" qid!=""NOQUEUE"" | stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559314261.789143",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559314262,5,search26,324693,completed,"48.598",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search27_1559314261.1477","| tstats avg(email_data.xdelay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559314261.794050",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559314262,25,search27,326558,completed,"1.077",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search32_1559314261.1479","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER stat is ""*Sent"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559314261.869279",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559314262,1,search32,326558,completed,"1.459",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search33_1559314261.1481","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER milter_action is ""*"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559314261.888880",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559314262,1,search33,326558,completed,"1.45",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559314261.1482","search index=""maildata"" sourcetype=""email_log""","Jonathons-MacBook-Air.local","1559314261.900327",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559314262,205781,base1,326558,completed,"33.948",,,"1559314261.000000000","1559314261.000000000",,,,,,,,,,,,,,,,,
"1559314362.1542","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559314362.638249",0,"UI:Search",22233,1559314362,25,,326558,completed,"0.65",,,,,,,,,,,,,,,,,,,,,
"1559314411.1543","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t","Jonathons-MacBook-Air.local","1559314411.731634",0,"UI:Search",22233,1559314411,22233,,22233,completed,"1.058",,,,,,,,,,,,,,,,,,,,,
"1559314436.1544","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table delay","Jonathons-MacBook-Air.local","1559314436.240802",0,"UI:Search",22233,1559314436,0,,22233,completed,"0.874",,,,,,,,,,,,,,,,,,,,,
"1559314449.1545","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table email_data.delay","Jonathons-MacBook-Air.local","1559314449.115051",0,"UI:Search",22233,1559314449,0,,22233,completed,"0.8300000000000001",,,,,,,,,,,,,,,,,,,,,
"1559314472.1546","| tstats avg(email_data.delay) as avg_delay from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table email_data.delay","Jonathons-MacBook-Air.local","1559314472.697490",0,"UI:Search",22233,1559314472,0,,22233,completed,"1.594",,,,,,,,,,,,,,,,,,,,,
"1559314478.1547","| tstats avg(email_data.delay) as avg_delay from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t","Jonathons-MacBook-Air.local","1559314478.834142",0,"UI:Search",22233,1559314478,22233,,22233,completed,"1.249",,,,,,,,,,,,,,,,,,,,,
"1559314502.1549","| tstats avg(email_data.delay) as avg_delay from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table *","Jonathons-MacBook-Air.local","1559314502.573318",0,"UI:Search",22233,1559314503,22233,,22233,completed,"3.117",,,,,,,,,,,,,,,,,,,,,
"1559314531.1552","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table *","Jonathons-MacBook-Air.local","1559314531.182528",0,"UI:Search",22233,1559314531,25,,326558,completed,"0.335",,,,,,,,,,,,,,,,,,,,,
"1559314613.1556","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_ct_email_data.delay  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559314613.934764",0,"UI:Search",22233,1559314614,25,,326558,completed,"0.396",,,,,,,,,,,,,,,,,,,,,
"1559314666.1557","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table psr*","Jonathons-MacBook-Air.local","1559314666.432718",0,"UI:Search",22233,1559314666,25,,326558,completed,"0.342",,,,,,,,,,,,,,,,,,,,,
"1559314716.1559","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | timechart 'psrsvd_ct_email_data.delay'  span=1h","Jonathons-MacBook-Air.local","1559314716.526619",0,"UI:Search",0,1559314716,0,,0,failed,"0.009000000000000001",,,,,,,,,,,,,,,,,,,,,
"1559314743.1560","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t |eval count='psrsvd_ct_email_data.delay' | timechart count  span=1h","Jonathons-MacBook-Air.local","1559314743.472497",0,"UI:Search",22233,1559314743,25,,326558,completed,"0.47000000000000003",,,,,,,,,,,,,,,,,,,,,
"1559314757.1561","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t |eval count=""psrsvd_ct_email_data.delay"" | timechart count  span=1h","Jonathons-MacBook-Air.local","1559314757.353142",0,"UI:Search",22233,1559314757,25,,326558,completed,"0.355",,,,,,,,,,,,,,,,,,,,,
"1559314777.1562","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=""psrsvd_ct_email_data.delay"" | table count psr*","Jonathons-MacBook-Air.local","1559314777.370644",0,"UI:Search",22233,1559314777,25,,326558,completed,"0.41600000000000004",,,,,,,,,,,,,,,,,,,,,
"1559314801.1565","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_ct_email_data.delay | table count psr*","Jonathons-MacBook-Air.local","1559314801.529122",0,"UI:Search",22233,1559314802,25,,326558,completed,"1.1440000000000001",,,,,,,,,,,,,,,,,,,,,
"1559314813.1567","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = psrsvd_ct_email_data.delay | table count psr*","Jonathons-MacBook-Air.local","1559314813.951276",0,"UI:Search",22233,1559314814,25,,326558,completed,"0.34800000000000003",,,,,,,,,,,,,,,,,,,,,
"1559314823.1572","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = 'psrsvd_ct_email_data.delay' | table count psr*","Jonathons-MacBook-Air.local","1559314823.433312",0,"UI:Search",22233,1559314823,25,,326558,completed,"0.338",,,,,,,,,,,,,,,,,,,,,
"1559314840.1573","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = 'psrsvd_ct_email_data.delay' | timechart count span=1h","Jonathons-MacBook-Air.local","1559314840.374496",0,"UI:Search",22233,1559314840,25,,326558,completed,"0.382",,,,,,,,,,,,,,,,,,,,,
"1559314863.1574","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = 'psrsvd_ct_email_data.delay' | timechart sum(count) span=1h","Jonathons-MacBook-Air.local","1559314863.305203",0,"UI:Search",22233,1559314863,25,,326558,completed,"0.421",,,,,,,,,,,,,,,,,,,,,
"1559314868.1575","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = 'psrsvd_ct_email_data.delay' | timechart values(count) span=1h","Jonathons-MacBook-Air.local","1559314868.667880",0,"UI:Search",22233,1559314868,25,,326558,completed,"0.314",,,,,,,,,,,,,,,,,,,,,
"1559315117.1577","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = 'psrsvd_ct_email_data.delay' | timechart count span=1h","Jonathons-MacBook-Air.local","1559315117.278949",0,"UI:Search",22233,1559315117,25,,326558,completed,"0.424",,,,,,,,,,,,,,,,,,,,,
"1559315142.1578","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = 'psrsvd_ct_email_data.delay' | table *","Jonathons-MacBook-Air.local","1559315142.141867",0,"UI:Search",22233,1559315142,25,,326558,completed,"0.42",,,,,,,,,,,,,,,,,,,,,
"1559315223.1579","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = 'psrsvd_ct_email_data.delay' | table *","Jonathons-MacBook-Air.local","1559315223.714098",0,"UI:Search",22233,1559315224,25,,326558,completed,"0.435",,,,,,,,,,,,,,,,,,,,,
"1559315332.1580","| tstats avg(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = 'psrsvd_ct_email_data.delay' | table *","Jonathons-MacBook-Air.local","1559315332.714288",0,"UI:Search",22233,1559315333,25,,326558,completed,"0.503",,,,,,,,,,,,,,,,,,,,,
"1559315362.1581","| tstats values(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count = 'psrsvd_ct_email_data.delay' | table *","Jonathons-MacBook-Air.local","1559315362.555504",0,"UI:Search",22233,1559315362,25,,326558,completed,"0.45",,,,,,,,,,,,,,,,,,,,,
"1559315369.1582","| tstats values(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t","Jonathons-MacBook-Air.local","1559315369.905367",0,"UI:Search",25,1559315369,25,,326558,completed,"0.34900000000000003",,,,,,,,,,,,,,,,,,,,,
"1559315376.1583","| tstats values(email_data.delay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table *","Jonathons-MacBook-Air.local","1559315376.309431",0,"UI:Search",22233,1559315376,25,,326558,completed,"0.354",,,,,,,,,,,,,,,,,,,,,
"1559315592.1591","| tstats values from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table *","Jonathons-MacBook-Air.local","1559315592.629031",0,"UI:Search",22233,1559315593,25,,326558,completed,"0.522",,,,,,,,,,,,,,,,,,,,,
"1559315616.1593","| tstats datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table *","Jonathons-MacBook-Air.local","1559315616.630404",0,"UI:Search",0,1559315616,0,,7250365,completed,"0.778",,,,,,,,,,,,,,,,,,,,,
"1559315621.1594","| tstats from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | table *","Jonathons-MacBook-Air.local","1559315621.130619",0,"UI:Search",0,1559315621,0,,0,failed,"0.012",,,,,,,,,,,,,,,,,,,,,
"1559315634.1595","| tstats datamodel=email_data.email_data where (email_data.stat=Sent)","Jonathons-MacBook-Air.local","1559315634.179052",0,"UI:Search",0,1559315634,0,,0,failed,"0.009000000000000001",,,,,,,,,,,,,,,,,,,,,
"1559315640.1596","| tstats datamodel=email_data.email_data","Jonathons-MacBook-Air.local","1559315640.827301",0,"UI:Search",0,1559315641,0,,0,failed,"0.009000000000000001",,,,,,,,,,,,,,,,,,,,,
"1559315646.1597","| tstats values from datamodel=email_data.email_data","Jonathons-MacBook-Air.local","1559315646.293563",0,"UI:Search",326558,1559315646,0,,326558,completed,"0.786",,,,,,,,,,,,,,,,,,,,,
"1559315659.1598","| tstats * from datamodel=email_data.email_data","Jonathons-MacBook-Air.local","1559315659.809372",0,"UI:Search",0,1559315660,0,,0,failed,"0.007",,,,,,,,,,,,,,,,,,,,,
